Date,Open,High,Low,Close,Adj Close,Volume,company_name
2023-11-22,191.49000549316406,192.92999267578125,190.8300018310547,191.30999755859375,190.5867919921875,39617700,APPLE
2023-11-24,190.8699951171875,190.89999389648438,189.25,189.97000122070312,189.25186157226562,24048300,APPLE
2023-11-27,189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,189.07252502441406,40552600,APPLE
2023-11-28,189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,189.6802215576172,38415400,APPLE
2023-11-29,190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,188.6541290283203,43014200,APPLE
2023-11-30,189.83999633789062,190.32000732421875,188.19000244140625,189.9499969482422,189.23191833496094,48794400,APPLE
2023-12-01,190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,190.51705932617188,45679300,APPLE
2023-12-04,189.97999572753906,190.0500030517578,187.4499969482422,189.42999267578125,188.71388244628906,43389500,APPLE
2023-12-05,190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,192.68881225585938,66628400,APPLE
2023-12-06,194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,191.59298706054688,41089700,APPLE
2023-12-07,193.6300048828125,195.0,193.58999633789062,194.27000427246094,193.5355987548828,47477700,APPLE
2023-12-08,194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,194.97015380859375,53377300,APPLE
2023-12-11,193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,192.44972229003906,60943700,APPLE
2023-12-12,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,193.9739532470703,52696900,APPLE
2023-12-13,195.08999633789062,198.0,194.85000610351562,197.9600067138672,197.21165466308594,70404200,APPLE
2023-12-14,198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,197.361083984375,66831600,APPLE
2023-12-15,197.52999877929688,198.39999389648438,197.0,197.57000732421875,196.8231201171875,128256700,APPLE
2023-12-18,196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,195.14947509765625,55751900,APPLE
2023-12-19,196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,196.1955108642578,40714100,APPLE
2023-12-20,196.89999389648438,197.67999267578125,194.8300018310547,194.8300018310547,194.09349060058594,52242800,APPLE
2023-12-21,196.10000610351562,197.0800018310547,193.5,194.67999267578125,193.94403076171875,46482500,APPLE
2023-12-22,195.17999267578125,195.41000366210938,192.97000122070312,193.60000610351562,192.86813354492188,37122800,APPLE
2023-12-26,193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,192.32022094726562,28919300,APPLE
2023-12-27,192.49000549316406,193.5,191.08999633789062,193.14999389648438,192.41983032226562,48087700,APPLE
2023-12-28,194.13999938964844,194.66000366210938,193.1699981689453,193.5800018310547,192.84820556640625,34049900,APPLE
2023-12-29,193.89999389648438,194.39999389648438,191.72999572753906,192.52999877929688,191.8021697998047,42628800,APPLE
2024-01-02,187.14999389648438,188.44000244140625,183.88999938964844,185.63999938964844,184.93821716308594,82488700,APPLE
2024-01-03,184.22000122070312,185.8800048828125,183.42999267578125,184.25,183.553466796875,58414500,APPLE
2024-01-04,182.14999389648438,183.08999633789062,180.8800048828125,181.91000366210938,181.22232055664062,71983600,APPLE
2024-01-05,181.99000549316406,182.75999450683594,180.1699981689453,181.17999267578125,180.49508666992188,62303300,APPLE
2024-01-08,182.08999633789062,185.60000610351562,181.5,185.55999755859375,184.8585205078125,59144500,APPLE
2024-01-09,183.9199981689453,185.14999389648438,182.72999572753906,185.13999938964844,184.4401092529297,42841800,APPLE
2024-01-10,184.35000610351562,186.39999389648438,183.9199981689453,186.19000244140625,185.4861602783203,46792900,APPLE
2024-01-11,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789062,184.88841247558594,49128400,APPLE
2024-01-12,186.05999755859375,186.74000549316406,185.19000244140625,185.9199981689453,185.2171630859375,40444700,APPLE
2024-01-16,182.16000366210938,184.25999450683594,180.92999267578125,183.6300048828125,182.93582153320312,65603000,APPLE
2024-01-17,181.27000427246094,182.92999267578125,180.3000030517578,182.67999267578125,181.98941040039062,47317400,APPLE
2024-01-18,186.08999633789062,189.13999938964844,185.8300018310547,188.6300048828125,187.9169158935547,78005800,APPLE
2024-01-19,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859375,190.83583068847656,68741000,APPLE
2024-01-22,192.3000030517578,195.3300018310547,192.25999450683594,193.88999938964844,193.1570281982422,60133900,APPLE
2024-01-23,195.02000427246094,195.75,193.8300018310547,195.17999267578125,194.44215393066406,42355600,APPLE
2024-01-24,195.4199981689453,196.3800048828125,194.33999633789062,194.5,193.7647247314453,53631300,APPLE
2024-01-25,195.22000122070312,196.27000427246094,193.11000061035156,194.1699981689453,193.4359893798828,54822100,APPLE
2024-01-26,194.27000427246094,194.75999450683594,191.94000244140625,192.4199981689453,191.6925811767578,44594000,APPLE
2024-01-29,192.00999450683594,192.1999969482422,189.5800018310547,191.72999572753906,191.00518798828125,47145600,APPLE
2024-01-30,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,187.3291473388672,55859400,APPLE
2024-01-31,187.0399932861328,187.10000610351562,184.35000610351562,184.39999389648438,183.70291137695312,55467800,APPLE
2024-02-01,183.99000549316406,186.9499969482422,183.82000732421875,186.86000061035156,186.15362548828125,64885400,APPLE
2024-02-02,179.86000061035156,187.3300018310547,179.25,185.85000610351562,185.14743041992188,102518000,APPLE
2024-02-05,188.14999389648438,189.25,185.83999633789062,187.67999267578125,186.9705047607422,69668800,APPLE
2024-02-06,186.86000061035156,189.30999755859375,186.77000427246094,189.3000030517578,188.58438110351562,43490800,APPLE
2024-02-07,190.63999938964844,191.0500030517578,188.61000061035156,189.41000366210938,188.6939697265625,53439000,APPLE
2024-02-08,189.38999938964844,189.5399932861328,187.35000610351562,188.32000732421875,187.60809326171875,40962000,APPLE
2024-02-09,188.64999389648438,189.99000549316406,188.0,188.85000610351562,188.37615966796875,45155200,APPLE
2024-02-12,188.4199981689453,188.6699981689453,186.7899932861328,187.14999389648438,186.680419921875,41781900,APPLE
2024-02-13,185.77000427246094,186.2100067138672,183.50999450683594,185.0399932861328,184.57571411132812,56529500,APPLE
2024-02-14,185.32000732421875,185.52999877929688,182.44000244140625,184.14999389648438,183.6879425048828,54630500,APPLE
2024-02-15,183.5500030517578,184.49000549316406,181.35000610351562,183.86000061035156,183.398681640625,65434500,APPLE
2024-02-16,183.4199981689453,184.85000610351562,181.6699981689453,182.30999755859375,181.85255432128906,49701400,APPLE
2024-02-20,181.7899932861328,182.42999267578125,180.0,181.55999755859375,181.1044464111328,53665600,APPLE
2024-02-21,181.94000244140625,182.88999938964844,180.66000366210938,182.32000732421875,181.862548828125,41529700,APPLE
2024-02-22,183.47999572753906,184.9600067138672,182.4600067138672,184.3699951171875,183.9073944091797,52292200,APPLE
2024-02-23,185.00999450683594,185.0399932861328,182.22999572753906,182.52000427246094,182.06204223632812,45119700,APPLE
2024-02-26,182.24000549316406,182.75999450683594,180.64999389648438,181.16000366210938,180.70545959472656,40867400,APPLE
2024-02-27,181.10000610351562,183.9199981689453,179.55999755859375,182.6300048828125,182.17176818847656,54318900,APPLE
2024-02-28,182.50999450683594,183.1199951171875,180.1300048828125,181.4199981689453,180.9647979736328,48953900,APPLE
2024-02-29,181.27000427246094,182.57000732421875,179.52999877929688,180.75,180.29647827148438,136682600,APPLE
2024-03-01,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,179.209228515625,73488000,APPLE
2024-03-04,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,174.66065979003906,81510100,APPLE
2024-03-05,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,169.6931610107422,95132400,APPLE
2024-03-06,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,168.69564819335938,68587700,APPLE
2024-03-07,169.14999389648438,170.72999572753906,168.49000549316406,169.0,168.57595825195312,71765100,APPLE
2024-03-08,169.0,173.6999969482422,168.94000244140625,170.72999572753906,170.30160522460938,76114600,APPLE
2024-03-11,172.94000244140625,174.3800048828125,172.0500030517578,172.75,172.31655883789062,60139500,APPLE
2024-03-12,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,172.7953338623047,59825400,APPLE
2024-03-13,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,170.70062255859375,52488700,APPLE
2024-03-14,172.91000366210938,174.30999755859375,172.0500030517578,173.0,172.56593322753906,72913500,APPLE
2024-03-15,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,172.18687438964844,121664700,APPLE
2024-03-18,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,173.28411865234375,75604200,APPLE
2024-03-19,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,175.63819885253906,55215200,APPLE
2024-03-20,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,178.22171020507812,53423100,APPLE
2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,170.9400177001953,106181300,APPLE
2024-03-22,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,171.8477325439453,71106600,APPLE
2024-03-25,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,170.42132568359375,54288300,APPLE
2024-03-26,170.0,171.4199981689453,169.5800018310547,169.7100067138672,169.28419494628906,57388400,APPLE
2024-03-27,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,172.87513732910156,60273300,APPLE
2024-03-28,171.75,172.22999572753906,170.50999450683594,171.47999572753906,171.04974365234375,65672700,APPLE
2024-04-01,171.19000244140625,171.25,169.47999572753906,170.02999877929688,169.60337829589844,46240500,APPLE
2024-04-02,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,168.41635131835938,49329500,APPLE
2024-04-03,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,169.2243194580078,47691700,APPLE
2024-04-04,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,168.39642333984375,53704400,APPLE
2024-04-05,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,169.1544952392578,42055200,APPLE
2024-04-08,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,168.02734375,37425500,APPLE
2024-04-09,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,169.24427795410156,42451200,APPLE
2024-04-10,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,167.35902404785156,49709300,APPLE
2024-04-11,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,174.60079956054688,91070300,APPLE
2024-04-12,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,176.10702514648438,101593300,APPLE
2024-04-15,175.36000061035156,176.6300048828125,172.5,172.69000244140625,172.25669860839844,73531800,APPLE
2024-04-16,171.75,173.75999450683594,168.27000427246094,169.3800048828125,168.95501708984375,73711200,APPLE
2024-04-17,169.61000061035156,170.64999389648438,168.0,168.0,167.57847595214844,50901200,APPLE
2024-04-18,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,166.62088012695312,43122900,APPLE
2024-04-19,166.2100067138672,166.39999389648438,164.0800018310547,165.0,164.58599853515625,67772100,APPLE
2024-04-22,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,165.4238739013672,48116400,APPLE
2024-04-23,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,166.48121643066406,49537800,APPLE
2024-04-24,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,168.59591674804688,48251800,APPLE
2024-04-25,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,169.46372985839844,50558300,APPLE
2024-04-26,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,168.87521362304688,44838400,APPLE
2024-04-29,173.3699951171875,176.02999877929688,173.10000610351562,173.5,173.06466674804688,68169400,APPLE
2024-04-30,173.3300018310547,174.99000549316406,170.0,170.3300018310547,169.9026336669922,65934800,APPLE
2024-05-01,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,168.87521362304688,50383100,APPLE
2024-05-02,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,172.59584045410156,94214900,APPLE
2024-05-03,186.64999389648438,187.0,182.66000366210938,183.3800048828125,182.9198760986328,163224100,APPLE
2024-05-06,182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,181.25408935546875,78569700,APPLE
2024-05-07,183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,181.94232177734375,77305800,APPLE
2024-05-08,182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,182.281494140625,45057100,APPLE
2024-05-09,182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,184.10690307617188,48983000,APPLE
2024-05-10,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,182.83836364746094,50759500,APPLE
2024-05-13,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,186.06463623046875,72044800,APPLE
2024-05-14,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,187.2133026123047,52393600,APPLE
2024-05-15,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,189.5006561279297,70400000,APPLE
2024-05-16,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,189.62051391601562,52845200,APPLE
2024-05-17,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,189.65048217773438,41282900,APPLE
2024-05-20,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,190.81912231445312,44361300,APPLE
2024-05-21,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,192.12762451171875,42309400,APPLE
2024-05-22,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,190.67929077148438,34648500,APPLE
2024-05-23,190.97999572753906,191.0,186.6300048828125,186.8800048828125,186.6639404296875,51005900,APPLE
2024-05-24,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,189.76034545898438,36294600,APPLE
2024-05-28,191.50999450683594,193.0,189.10000610351562,189.99000549316406,189.77035522460938,52280100,APPLE
2024-05-29,189.61000061035156,192.25,189.50999450683594,190.2899932861328,190.0699920654297,53068000,APPLE
2024-05-30,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,191.06883239746094,49947900,APPLE
2024-05-31,191.44000244140625,192.57000732421875,189.91000366210938,192.25,192.02772521972656,75158300,APPLE
2024-06-03,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,193.8056640625,50080500,APPLE
2024-06-04,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,194.12530517578125,47471400,APPLE
2024-06-05,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,195.64353942871094,54156800,APPLE
2024-06-06,195.69000244140625,196.5,194.1699981689453,194.47999572753906,194.25514221191406,41181800,APPLE
2024-06-07,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,196.66236877441406,53103900,APPLE
2024-06-10,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,192.89671325683594,97262100,APPLE
2024-06-11,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,206.91049194335938,172373300,APPLE
2024-06-12,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,212.82366943359375,198134300,APPLE
2024-06-13,214.74000549316406,216.75,211.60000610351562,214.24000549316406,213.9923095703125,97862700,APPLE
2024-06-14,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,212.2443389892578,70122700,APPLE
2024-06-17,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,216.41949462890625,93728300,APPLE
2024-06-18,217.58999633789062,218.6300048828125,213.0,214.2899932861328,214.042236328125,79943300,APPLE
2024-06-20,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,209.4375762939453,86172500,APPLE
2024-06-21,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,207.2501220703125,246421400,APPLE
2024-06-24,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,207.89935302734375,80727000,APPLE
2024-06-25,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,208.8282928466797,56713900,APPLE
2024-06-26,211.5,214.86000061035156,210.63999938964844,213.25,213.00344848632812,66213200,APPLE
2024-06-27,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,213.85247802734375,49772700,APPLE
2024-06-28,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,210.37648010253906,82542700,APPLE
2024-07-01,212.08999633789062,217.50999450683594,211.9199981689453,216.75,216.49940490722656,60402900,APPLE
2024-07-02,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,220.0153350830078,58046200,APPLE
2024-07-03,220.0,221.5500030517578,219.02999877929688,221.5500030517578,221.29385375976562,37369800,APPLE
2024-07-05,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,226.07830810546875,60412400,APPLE
2024-07-08,227.08999633789062,227.85000610351562,223.25,227.82000732421875,227.55661010742188,59085900,APPLE
2024-07-09,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,228.4156036376953,48076100,APPLE
2024-07-10,229.3000030517578,233.0800018310547,229.25,232.97999572753906,232.71063232421875,62627700,APPLE
2024-07-11,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,227.30690002441406,64710600,APPLE
2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,230.27345275878906,53046500,APPLE
2024-07-15,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,234.12899780273438,62631300,APPLE
2024-07-16,235.0,236.27000427246094,232.3300018310547,234.82000732421875,234.54852294921875,43234300,APPLE
2024-07-17,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,228.61538696289062,57345900,APPLE
2024-07-18,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,223.92080688476562,66034600,APPLE
2024-07-19,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,224.0506591796875,49151500,APPLE
2024-07-22,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,223.70108032226562,48201800,APPLE
2024-07-23,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,224.74984741210938,39960300,APPLE
2024-07-24,224.0,224.8000030517578,217.1300048828125,218.5399932861328,218.28732299804688,61777600,APPLE
2024-07-25,218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,217.23855590820312,51391200,APPLE
2024-07-26,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,217.7080078125,41601300,APPLE
2024-07-29,216.9600067138672,219.3000030517578,215.75,218.24000549316406,217.98768615722656,36311800,APPLE
2024-07-30,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,218.5470428466797,41643800,APPLE
2024-07-31,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,221.8232421875,50036300,APPLE
2024-08-01,224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,218.1075439453125,62501000,APPLE
2024-08-02,219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,219.60580444335938,105568600,APPLE
2024-08-05,199.08999633789062,213.5,196.0,209.27000427246094,209.02806091308594,119548600,APPLE
2024-08-06,205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,206.9904022216797,69660500,APPLE
2024-08-07,206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,209.57742309570312,63516400,APPLE
2024-08-08,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,213.06338500976562,47161100,APPLE
2024-08-09,212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,215.99000549316406,42201600,APPLE
2024-08-12,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,217.52999877929688,38028100,APPLE
2024-08-13,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,221.27000427246094,44155300,APPLE
2024-08-14,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,221.72000122070312,41960600,APPLE
2024-08-15,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,224.72000122070312,46414000,APPLE
2024-08-16,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,226.0500030517578,44340200,APPLE
2024-08-19,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,225.88999938964844,40687800,APPLE
2024-08-20,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,226.50999450683594,30299000,APPLE
2024-08-21,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,226.39999389648438,34765500,APPLE
2024-08-22,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,224.52999877929688,43695300,APPLE
2024-08-23,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,226.83999633789062,38677300,APPLE
2024-08-26,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,227.17999267578125,30602200,APPLE
2024-08-27,226.0,228.85000610351562,224.88999938964844,228.02999877929688,228.02999877929688,35934600,APPLE
2024-08-28,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,226.49000549316406,38052200,APPLE
2024-08-29,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,229.7899932861328,51906300,APPLE
2024-08-30,230.19000244140625,230.39999389648438,227.47999572753906,229.0,229.0,52990800,APPLE
2024-09-03,228.5500030517578,229.0,221.1699981689453,222.77000427246094,222.77000427246094,50190600,APPLE
2024-09-04,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,220.85000610351562,43840200,APPLE
2024-09-05,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,222.3800048828125,36615400,APPLE
2024-09-06,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,220.82000732421875,48423000,APPLE
2024-09-09,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,220.91000366210938,67180000,APPLE
2024-09-10,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,220.11000061035156,51591000,APPLE
2024-09-11,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,222.66000366210938,44587100,APPLE
2024-09-12,222.5,223.5500030517578,219.82000732421875,222.77000427246094,222.77000427246094,37498200,APPLE
2024-09-13,223.5800018310547,224.0399932861328,221.91000366210938,222.5,222.5,36766600,APPLE
2024-09-16,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,216.32000732421875,59357400,APPLE
2024-09-17,215.75,216.89999389648438,214.5,216.7899932861328,216.7899932861328,45519300,APPLE
2024-09-18,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,220.69000244140625,59894900,APPLE
2024-09-19,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,228.8699951171875,66781300,APPLE
2024-09-20,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,228.1999969482422,318679900,APPLE
2024-09-23,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,226.47000122070312,54146000,APPLE
2024-09-24,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,227.3699951171875,43556100,APPLE
2024-09-25,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,226.3699951171875,42308700,APPLE
2024-09-26,227.3000030517578,228.5,225.41000366210938,227.52000427246094,227.52000427246094,36636700,APPLE
2024-09-27,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,227.7899932861328,34026000,APPLE
2024-09-30,230.0399932861328,233.0,229.64999389648438,233.0,233.0,54541900,APPLE
2024-10-01,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,226.2100067138672,63285000,APPLE
2024-10-02,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,226.77999877929688,32880600,APPLE
2024-10-03,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,225.6699981689453,34044200,APPLE
2024-10-04,227.89999389648438,228.0,224.1300048828125,226.8000030517578,226.8000030517578,37245100,APPLE
2024-10-07,224.5,225.69000244140625,221.3300018310547,221.69000244140625,221.69000244140625,39505400,APPLE
2024-10-08,224.3000030517578,225.97999572753906,223.25,225.77000427246094,225.77000427246094,31855700,APPLE
2024-10-09,225.22999572753906,229.75,224.8300018310547,229.5399932861328,229.5399932861328,33591100,APPLE
2024-10-10,227.77999877929688,229.5,227.1699981689453,229.0399932861328,229.0399932861328,28183500,APPLE
2024-10-11,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,227.5500030517578,31759200,APPLE
2024-10-14,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,231.3000030517578,39882100,APPLE
2024-10-15,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,233.85000610351562,64751400,APPLE
2024-10-16,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,231.77999877929688,34082200,APPLE
2024-10-17,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,232.14999389648438,32993800,APPLE
2024-10-18,236.17999267578125,236.17999267578125,234.00999450683594,235.0,235.0,46431500,APPLE
2024-10-21,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,236.47999572753906,36254500,APPLE
2024-10-22,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,235.86000061035156,38846600,APPLE
2024-10-23,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,230.75999450683594,52287000,APPLE
2024-10-24,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,230.57000732421875,31109500,APPLE
2024-10-25,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,231.41000366210938,38776700,APPLE
2023-10-27,124.02999877929688,124.44000244140625,121.45999908447266,123.4000015258789,123.09769439697266,37367700,GOOGLE
2023-10-30,124.45999908447266,126.55000305175781,123.87999725341797,125.75,125.44194030761719,24165600,GOOGLE
2023-10-31,126.2699966430664,126.55999755859375,123.92500305175781,125.30000305175781,124.9930419921875,21123400,GOOGLE
